year,fiscal_side,momentti_tunnusp,momentti_snimi,hallinnonala,actual_eur,has_structural_guardrail,structural_relation_types,source_rows,observed_months,data_as_of,is_complete_year,coverage_status
2009,expense,32.20.40.,"Avustukset tutkimukseen, kehitykseen ja innovaatiotoimintaan",Työ- ja elinkeinoministeriön hallinnonala,198343543.66,true,rename,55,12,2009-12-01,true,complete
2009,expense,32.20.41.,Valtionavustus eräille yhteisöille ja järjestöille elinkeinopolitiikan edistämiseksi,Työ- ja elinkeinoministeriön hallinnonala,42398162.38,false,,71,12,2009-12-01,true,complete
2009,expense,32.20.42.,Osaamiskeskusohjelman klustereiden koordinointi,Työ- ja elinkeinoministeriön hallinnonala,2386125.81,false,,62,12,2009-12-01,true,complete
2009,expense,32.20.43.,Kansainvälistymisavustus yritysten yhteishankkeisiin,Työ- ja elinkeinoministeriön hallinnonala,23027988,true,moved,16,12,2009-12-01,true,complete
2009,expense,32.20.45.,Yritysten tutkimus- ja kehittämishankkeiden valmistelu,Työ- ja elinkeinoministeriön hallinnonala,2806488,false,,18,12,2009-12-01,true,complete
2009,expense,32.20.83.,Lainat tutkimus- ja innovaatiotoimintaan,Työ- ja elinkeinoministeriön hallinnonala,82838230.3,false,,17,12,2009-12-01,true,complete
2009,expense,32.20.87.,Valtion teknillisen tutkimuskeskuksen asiantuntijapalveluiden yhtiöittäminen,Työ- ja elinkeinoministeriön hallinnonala,0,false,,3,12,2009-12-01,true,complete
2009,expense,32.20.88.,Valtion teknillisen tutkimuskeskuksen osakkuusyritysten hallinnon yhtiöittäminen,Työ- ja elinkeinoministeriön hallinnonala,0,false,,3,12,2009-12-01,true,complete
2009,expense,32.30.01.,Patentti- ja rekisterihallituksen toimintamenot,Sisäasiainministeriön hallinnonala,224431200.12,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,2652,12,2009-12-01,true,complete
2009,expense,32.30.02.,Matkailun edistämiskeskuksen toimintamenot,Työ- ja elinkeinoministeriön hallinnonala,2304684.5,true,moved,23,12,2009-12-01,true,complete
2009,expense,32.30.42.,Finnvera Oyj:n korkotuet ja tappiokorvaukset,Työ- ja elinkeinoministeriön hallinnonala,43961039.23,false,,6,12,2009-12-01,true,complete
2009,expense,32.30.44.,Alueellinen kuljetustuki,Työ- ja elinkeinoministeriön hallinnonala,7781706,false,,20,12,2009-12-01,true,complete
2009,expense,32.30.45.,Yritysten investointi- ja kehittämishankkeiden tukeminen,Työ- ja elinkeinoministeriön hallinnonala,23987090,false,,42,12,2009-12-01,true,complete
2009,expense,32.30.46.,Laivanrakennuksen innovaatiotuki,Työ- ja elinkeinoministeriön hallinnonala,3600000,false,,2,12,2009-12-01,true,complete
2009,expense,32.30.47.,Avustus elinkeinopolitiikkaa edistäville järjestöille,Työ- ja elinkeinoministeriön hallinnonala,169070.09,false,,10,12,2009-12-01,true,complete
2009,expense,32.30.48.,Korkotuki julkisesti tuetuille vienti- ja alusluotoille,Valtiovarainministeriön hallinnonala,13039338.67,false,,21,12,2009-12-01,true,complete
2009,expense,32.30.50.,Palkkaturva,Työ- ja elinkeinoministeriön hallinnonala,35479333.25,true,moved|moved|moved|moved|moved,106,12,2009-12-01,true,complete
2009,expense,32.30.51.,"Työllistämis-, koulutus- ja erityistoimet",Liikenne- ja viestintäministeriön hallinnonala,497992256.39,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,4023,12,2009-12-01,true,complete
2009,expense,32.30.63.,Velkakonversiosta aiheutuvien maksusuoritusten hoitaminen,Työ- ja elinkeinoministeriön hallinnonala,4234162.25,false,,4,12,2009-12-01,true,complete
2009,expense,32.30.64.,Työllisyysperusteiset siirtomenot investointeihin,Työ- ja elinkeinoministeriön hallinnonala,21529092.33,true,moved|moved|moved|moved,57,12,2009-12-01,true,complete
2009,expense,32.30.80.,Lainat Suomen Vientiluotto Oy:n jälleenrahoitustoimintaan,Työ- ja elinkeinoministeriön hallinnonala,280373831.78,false,,4,12,2009-12-01,true,complete
2009,expense,32.30.87.,Pääomalaina Finnvera Oyj:lle Suomen Vientiluotto Oy:n pääomittamiseen,Työ- ja elinkeinoministeriön hallinnonala,0,false,,2,12,2009-12-01,true,complete
2009,expense,32.30.88.,Pääoma Suomen Teollisuussijoitus Oy:lle,Työ- ja elinkeinoministeriön hallinnonala,165000000,false,,5,12,2009-12-01,true,complete
2009,expense,32.30.89.,Pääomalaina Finnvera Oyj:lle,Työ- ja elinkeinoministeriön hallinnonala,80000000,true,rename,3,12,2009-12-01,true,complete
2009,expense,32.40.01.,Kuluttajaviraston toimintamenot,Työ- ja elinkeinoministeriön hallinnonala,6209674.97,false,,657,12,2009-12-01,true,complete
2009,expense,32.40.02.,Kilpailuviraston toimintamenot,Työ- ja elinkeinoministeriön hallinnonala,5769365.15,false,,463,12,2009-12-01,true,complete
2009,expense,32.40.03.,Patentti- ja rekisterihallituksen toimintamenot,Työ- ja elinkeinoministeriön hallinnonala,4256656.84,true,moved|moved,695,12,2009-12-01,true,complete
2009,expense,32.40.04.,Kuluttajatutkimuskeskuksen toimintamenot,Työ- ja elinkeinoministeriön hallinnonala,1467688.28,true,moved|moved,450,12,2009-12-01,true,complete
2009,expense,32.40.31.,Korvaus talous- ja velkaneuvonnan järjestämisestä,Työ- ja elinkeinoministeriön hallinnonala,5809544.58,false,,50,12,2009-12-01,true,complete
2009,expense,32.40.50.,Valtionavustus kuluttajajärjestölle,Työ- ja elinkeinoministeriön hallinnonala,823000,false,,33,12,2009-12-01,true,complete
2009,expense,32.40.51.,Eräät merimiespalvelut,Työ- ja elinkeinoministeriön hallinnonala,808698.94,true,moved|moved,13,12,2009-12-01,true,complete
2009,expense,32.40.95.,Ryhmäkanteen oikeudenkäyntikulut,Työ- ja elinkeinoministeriön hallinnonala,0,false,,1,12,2009-12-01,true,complete
2009,expense,32.50.43.,Maakunnan kehittämisraha,Työ- ja elinkeinoministeriön hallinnonala,32037741.93,false,,383,12,2009-12-01,true,complete
2009,expense,32.50.63.,Kainuun kehittämisraha,Liikenne- ja viestintäministeriön hallinnonala,54239276.88,false,,897,12,2009-12-01,true,complete
2009,expense,32.50.64.,EU:n rakennerahastojen rahoitusosuus EU:n rakennerahasto-ohjelmiin ohjelmakaudella 2007-2013 (548 htv yhdessä momentin 32.50.65. kanssa),Liikenne- ja viestintäministeriön hallinnonala,205587781.07,false,,1146,12,2009-12-01,true,complete
2009,expense,32.50.65.,Valtion rahoitusosuus EU:n rakennerahasto-ohjelmiin ohjelmakaudella 2007-2013,Liikenne- ja viestintäministeriön hallinnonala,137397025.93,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,1074,12,2009-12-01,true,complete
2009,expense,32.60.01.,Energiamarkkinaviraston toimintamenot,Työ- ja elinkeinoministeriön hallinnonala,887839.3,false,,440,12,2009-12-01,true,complete
2009,expense,32.60.20.,Energiansäästön ja uusiutuvan energian käytön edistäminen sekä energiatiedotus,Työ- ja elinkeinoministeriön hallinnonala,3563856.5,false,,36,12,2009-12-01,true,complete
2009,expense,32.60.27.,Energiansäästön ja uusiutuvan energian käytön edistäminen ja energiatiedotus,Työ- ja elinkeinoministeriön hallinnonala,536215.86,false,,9,12,2009-12-01,true,complete
2009,expense,32.60.28.,Materiaalitehokkuuden edistäminen,Työ- ja elinkeinoministeriön hallinnonala,500000,false,,7,12,2009-12-01,true,complete
2009,expense,32.60.40.,Energiatuki,Työ- ja elinkeinoministeriön hallinnonala,37713323.08,false,,73,12,2009-12-01,true,complete
2009,expense,32.60.43.,Kioton mekanismit,Työ- ja elinkeinoministeriön hallinnonala,9546801.66,false,,22,12,2009-12-01,true,complete
2009,expense,32.60.50.,Eräät energiataloudelliset avustukset,Työ- ja elinkeinoministeriön hallinnonala,45124.18,false,,10,12,2009-12-01,true,complete
2009,expense,32.70.88.,Osakehankinnat,Valtioneuvoston kanslia,1367188.29,true,moved,99,12,2009-12-01,true,complete
2009,expense,32.80.01.,Työvoima-asiain paikallishallinnon toimintamenot,Työ- ja elinkeinoministeriön hallinnonala,19414345.69,false,,1148,12,2009-12-01,true,complete
2009,expense,32.80.51.,"Työllistämis-, koulutus- ja erityistoimet",Työ- ja elinkeinoministeriön hallinnonala,65767805.71,true,moved|moved,16,12,2009-12-01,true,complete
2009,expense,32.90.50.,Palkkaturva,Työ- ja elinkeinoministeriön hallinnonala,689.81,true,moved,2,12,2009-12-01,true,complete
2009,expense,33.01.01.,Sosiaali- ja terveysministeriön toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,42174730.22,false,,757,12,2009-12-01,true,complete
2009,expense,33.01.02.,Työttömyysturvan muutoksenhakulautakunnan toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,2263718.35,false,,286,12,2009-12-01,true,complete
2009,expense,33.01.03.,Sosiaaliturvan muutoksenhakulautakunnan toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,4662407.68,false,,351,12,2009-12-01,true,complete
2009,expense,33.01.04.,Valtion mielisairaaloiden toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,740603.78,false,,876,12,2009-12-01,true,complete
2009,expense,33.01.05.,Valtion koulukotien toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,685416.53,false,,972,12,2009-12-01,true,complete
2009,expense,33.01.27.,Korvaus Kansaneläkelaitokselle sähköisen arkiston rakentamiseen ja ylläpitoon,Sosiaali- ja terveysministeriön hallinnonala,11167342.76,false,,9,12,2009-12-01,true,complete
2009,expense,33.01.28.,Sosiaali- ja terveydenhuollon palvelujärjestelmän edistäminen tietoteknologian avulla sekä siihen tarvittavan infrastruktuurin rakentaminen,Sosiaali- ja terveysministeriön hallinnonala,146952.94,false,,10,12,2009-12-01,true,complete
2009,expense,33.01.29.,Sosiaali- ja terveysministeriön hallinnonalan arvonlisäveromenot,Sosiaali- ja terveysministeriön hallinnonala,19372693.61,false,,395,12,2009-12-01,true,complete
2009,expense,33.01.63.,Eräät erityishankkeet,Sosiaali- ja terveysministeriön hallinnonala,4287966.46,false,,140,12,2009-12-01,true,complete
2009,expense,33.01.66.,Kansainväliset jäsenmaksut ja maksuosuudet,Sosiaali- ja terveysministeriön hallinnonala,3926836.92,false,,17,12,2009-12-01,true,complete
2009,expense,33.02.01.,Terveydenhuollon oikeusturvakeskuksen toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,947469.25,false,,117,12,2009-12-01,true,complete
2009,expense,33.02.02.,Sosiaali- ja terveydenhuollon tuotevalvontakeskuksen toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,1091297.28,false,,126,12,2009-12-01,true,complete
2009,expense,33.02.03.,Säteilyturvakeskuksen toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,13019893.94,false,,981,12,2009-12-01,true,complete
2009,expense,33.02.04.,Lääkelaitoksen toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,2312673.47,false,,607,12,2009-12-01,true,complete
2009,expense,33.02.05.,Sosiaali- ja terveysalan lupa- ja valvontaviraston toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,9303126.71,false,,559,12,2009-12-01,true,complete
2009,expense,33.02.06.,Lääkealan turvallisuus- ja kehittämiskeskuksen toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,265845.84,false,,108,12,2009-12-01,true,complete
2009,expense,33.02.20.,Oikeuslääketieteellisen kuolemansyyn selvittämisen menot,Valtiovarainministeriön hallinnonala,9251645.39,false,,602,12,2009-12-01,true,complete
2009,expense,33.03.01.,Sosiaali- ja terveysalan tutkimus- ja kehittämiskeskuksen toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,2618900.62,false,,39,12,2009-12-01,true,complete
2009,expense,33.03.02.,Kansanterveyslaitoksen toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,5901852.45,false,,64,12,2009-12-01,true,complete
2009,expense,33.03.03.,Lääkehoidon kehittämiskeskuksen toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,1068233.16,false,,306,12,2009-12-01,true,complete
2009,expense,33.03.04.,Terveyden ja hyvinvoinnin laitoksen toimintamenot,Sosiaali- ja terveysministeriön hallinnonala,58151645.42,false,,974,12,2009-12-01,true,complete
2009,expense,33.03.50.,Valtionapu Työterveyslaitoksen menoihin,Sosiaali- ja terveysministeriön hallinnonala,38901000,false,,13,12,2009-12-01,true,complete
2009,expense,33.03.63.,Eräät erityishankkeet,Sosiaali- ja terveysministeriön hallinnonala,5310746.67,false,,373,12,2009-12-01,true,complete
2009,expense,33.08.26.,Rokotteiden hankinta,Sosiaali- ja terveysministeriön hallinnonala,80017.5,false,,7,12,2009-12-01,true,complete
2009,expense,33.10.26.,Valtion korvaus Kansaneläkelaitokselle vammaisten tulkkipalvelujen siirron valmistelukustannuksiin,Sosiaali- ja terveysministeriön hallinnonala,585896.13,false,,5,12,2009-12-01,true,complete
2009,expense,33.10.27.,Valtion korvaus Kansaneläkelaitokselle elatustuen siirron toimeenpanokustannuksista,Sosiaali- ja terveysministeriön hallinnonala,846730.92,false,,4,12,2009-12-01,true,complete
2009,expense,33.10.28.,Kansaneläkelaitokselle maksettavat sosiaaliturvan yleisrahaston ja palvelurahaston toimintakulut,Sosiaali- ja terveysministeriön hallinnonala,123000000,false,,13,12,2009-12-01,true,complete
2009,expense,33.10.50.,Äitiysavustus ja valtion tuki kansainväliseen lapseksiottamiseen,Sosiaali- ja terveysministeriön hallinnonala,10813000,false,,26,12,2009-12-01,true,complete
2009,expense,33.10.51.,Lapsilisät,Sosiaali- ja terveysministeriön hallinnonala,1427500000,false,,13,12,2009-12-01,true,complete
2009,expense,33.10.52.,Eräät valtion korvattavat perhe-etuudet,Sosiaali- ja terveysministeriön hallinnonala,1070075.99,false,,19,12,2009-12-01,true,complete
2009,expense,33.10.53.,Sotilasavustus,Sosiaali- ja terveysministeriön hallinnonala,19200000,false,,13,12,2009-12-01,true,complete
2009,expense,33.10.54.,Asumistuki,Sosiaali- ja terveysministeriön hallinnonala,476000000,false,,13,12,2009-12-01,true,complete
2009,expense,33.10.55.,Elatustuki,Sosiaali- ja terveysministeriön hallinnonala,108033633.26,false,,10,12,2009-12-01,true,complete
2009,expense,33.20.31.,Valtion korvaus kunnille kuntouttavan työtoiminnan järjestämisestä,Työ- ja elinkeinoministeriön hallinnonala,9227513.79,false,,43,12,2009-12-01,true,complete
2009,expense,33.20.50.,Valtionosuus työttömyyskassoille,Sosiaali- ja terveysministeriön hallinnonala,561500000,false,,15,12,2009-12-01,true,complete
2009,expense,33.20.51.,Työttömyysturvalain mukainen perusturva,Sosiaali- ja terveysministeriön hallinnonala,146000000,false,,15,12,2009-12-01,true,complete
2009,expense,33.20.52.,Työmarkkinatuki,Sosiaali- ja terveysministeriön hallinnonala,725416572.99,false,,100,12,2009-12-01,true,complete
2009,expense,33.20.53.,Valtionosuus koulutuspäivärahasta,Sosiaali- ja terveysministeriön hallinnonala,11239000,false,,14,12,2009-12-01,true,complete
2009,expense,33.20.54.,Työvoimapoliittiseen aikuiskoulutukseen osallistuvien opintososiaaliset edut,Sosiaali- ja terveysministeriön hallinnonala,140400000,false,,14,12,2009-12-01,true,complete
2009,expense,33.20.55.,Valtionosuudet Työllisyysrahastolle,Sosiaali- ja terveysministeriön hallinnonala,16715595.33,false,,12,12,2009-12-01,true,complete
2009,expense,33.20.56.,Valtionosuus vuorottelukorvauksesta,Sosiaali- ja terveysministeriön hallinnonala,36977566.52,false,,14,12,2009-12-01,true,complete
2009,expense,33.30.60.,Valtion osuus sairausvakuutuslaista johtuvista menoista,Sosiaali- ja terveysministeriön hallinnonala,1220320953,false,,13,12,2009-12-01,true,complete
2009,expense,33.32.36.,Valtionavustus kunnille sosiaali- ja terveydenhuollon hankkeisiin,Valtiovarainministeriön hallinnonala,32418445.75,false,,98,12,2009-12-01,true,complete
2009,expense,33.40.50.,Valtion osuus merimieseläkekassan menoista,Sosiaali- ja terveysministeriön hallinnonala,47200000,false,,14,12,2009-12-01,true,complete
2009,expense,33.40.51.,Valtion osuus maatalousyrittäjän eläkelaista johtuvista menoista,Sosiaali- ja terveysministeriön hallinnonala,496700000,false,,13,12,2009-12-01,true,complete
2009,expense,33.40.52.,Valtion osuus yrittäjän eläkelaista johtuvista menoista,Sosiaali- ja terveysministeriön hallinnonala,87800000,false,,15,12,2009-12-01,true,complete
2009,expense,33.40.53.,Valtion korvaus lapsen hoidon ja opiskelun ajalta kertyvästä,Sosiaali- ja terveysministeriön hallinnonala,183042.98,false,,2,12,2009-12-01,true,complete
2009,expense,33.40.54.,Valtion osuus maatalousyrittäjien tapaturmavakuutuksen kustannuksista,Sosiaali- ja terveysministeriön hallinnonala,15218797.55,false,,14,12,2009-12-01,true,complete
2009,expense,33.40.56.,Pitkäaikaisesti työttömien henkilöiden eläketuki,Sosiaali- ja terveysministeriön hallinnonala,4638920,false,,13,12,2009-12-01,true,complete
2009,expense,33.40.57.,Maahanmuuttajan erityistuki,Sosiaali- ja terveysministeriön hallinnonala,23820000,false,,12,12,2009-12-01,true,complete
2009,expense,33.40.60.,Valtion osuus kansaneläkelaista johtuvista menoista,Sosiaali- ja terveysministeriön hallinnonala,2674880941.33,false,,15,12,2009-12-01,true,complete
2009,expense,33.50.30.,Valtion korvaus sodista kärsineiden huoltoon,Sosiaali- ja terveysministeriön hallinnonala,1711450.01,false,,5,12,2009-12-01,true,complete
2009,expense,33.50.50.,Rintamalisät,Sosiaali- ja terveysministeriön hallinnonala,64432504.65,false,,13,12,2009-12-01,true,complete
2009,expense,33.50.51.,Sotilasvammakorvaukset,Valtiovarainministeriön hallinnonala,217162124.77,false,,42,12,2009-12-01,true,complete
2009,expense,33.50.52.,Valtion korvaus sotainvalidien laitosten käyttökustannuksiin,Valtiovarainministeriön hallinnonala,63293806.98,false,,21,12,2009-12-01,true,complete
